"*.zomato.com","18.138.148.17"
"*.zomato.com","18.138.113.188"
"*.zomato.com","52.77.100.13"
"*.zomato.com","52.77.169.11"
"*.zomato.com","52.74.178.97"
"*.zomato.com","52.77.126.213"
"*.zomato.com","13.229.162.14"
"*.zomato.com","13.229.220.154"
"*.zomato.com","54.169.123.230"
"*.zomato.com","13.251.138.127"
"*.zomato.com","52.76.215.108"
"*.zomato.com","52.76.230.240"
"*.zomato.com","52.220.234.140"
"*.zomato.com","52.221.149.108"
"*.zomato.com","52.74.99.152"
"*.zomato.com","52.74.14.9"
"*.zomato.com","52.221.25.116"
"*.zomato.com","52.221.97.72"
"*.zomato.com","52.221.158.249"
"*.zomato.com","52.221.94.153"
"*.zomato.com","52.77.126.213"
"*.zomato.com","18.136.190.5"
"*.zomato.com","54.251.135.0"
"*.zomato.com","18.138.63.176"
"*.zomato.com","18.138.148.17"
"*.zomato.com","18.138.113.188"
"*.zomato.com","3.1.33.199"
"*.zomato.com","52.77.169.11"
"*.zomato.com","13.229.220.154"
"*.zomato.com","52.74.14.9"
"*.zomato.com","52.76.191.53"
"*.zomato.com","52.76.230.240"
"*.zomato.com","13.251.138.127"
"*.zomato.com","52.76.215.108"
"*.zomato.com","52.74.99.152"
"*.zomato.com","52.74.178.97"
"*.zomato.com","52.221.94.153"
"*.zomato.com","52.221.97.72"
"*.zomato.com","54.254.141.209"
"*.zomato.com","18.136.190.5"
"*.zomato.com","18.140.95.138"
"*.zomato.com","52.221.25.116"
"*.zomato.com","52.220.234.140"
"*.zomato.com","52.221.149.108"
"*.zomato.com","52.221.167.148"
"*.zomato.com","52.221.158.249"
"*.zomato.com","54.254.237.62"
